source_id@collection_memberships.#1@collection_memberships.#2@collection_memberships.#3@collection_memberships.#4@collection_memberships.#5@subscription.#1@subscription.#2@subscription.#3@subscription.#4@subscription.#5@Acronym@Administration@Asset_Classification@ONCO_ATC_Code@ATC_Level3@Black_Box@Company_HQ@Completion_Date@Current_Status@Drug_Description@Drug_Type@DynamicObjectID@ONCO_Full_Indication@Gender@ONCO_Hospital_Status@HTA_Decision_Date.RawValue@HTA_Decision_Date.Value@ICER_QALYs@Intervention@Intervention_Type@Length_Of_Trial@Level_Of_Reimbursement@Licensing_Status@Line_Of_Therapy@NCT_Code@No_Of_Patients@Official_Dosage@ONCO_Approval_Date.RawValue@ONCO_Approval_Date.Value@ONCO_Marketing_Date@ONCO_Orphan_Drug@Breakthrough_Therapy@ONCO_Start_Date@ONCO_Warnings@Other_IDs@ONCO_Parallel_Import@Patent_Expiration@Patient_Description@Patient_Profile@Patient_Profile_Age_Groups@Phase_Of_Trial@Portfolio_Pipeline_Status@ONCO_Regulatory_Submission_Date@Reimbursement_Guidance@Reimbursement_Plan@Results_Efficacy@Results_Safety_and_Adverse_Events@Sponsors@Study_Funded_By@ONCO_Therapeutic_Class@Type_Of_Therapy@API.#1@API.#2@API.#3@API.#4@API.#5@API_KEY@ONCO_Company.#1@ONCO_Company.#2@ONCO_Company.#3@ONCO_Company.#4@ONCO_Company.#5@ONCO_Company_KEY@Country_Clinical_Trial.#1@Country_Clinical_Trial.#2@Country_Clinical_Trial.#3@Country_Clinical_Trial.#4@Country_Clinical_Trial.#5@Country_Clinical_Trial_KEY@Disease_Area.#1@Disease_Area.#2@Disease_Area.#3@Disease_Area.#4@Disease_Area.#5@Disease_Area_KEY@Drug.#1@Drug.#2@Drug.#3@Drug.#4@Drug.#5@Drug_KEY@Drug_Class.#1@Drug_Class.#2@Drug_Class.#3@Drug_Class.#4@Drug_Class.#5@Drug_Class_KEY@Primary_Endpoint.#1@Primary_Endpoint.#2@Primary_Endpoint.#3@Primary_Endpoint.#4@Primary_Endpoint.#5@Secondary_Endpoints.#1@Secondary_Endpoints.#2@Secondary_Endpoints.#3@Secondary_Endpoints.#4@Secondary_Endpoints.#5@Stage_Of_Disease.#1@Stage_Of_Disease.#2@Stage_Of_Disease.#3@Stage_Of_Disease.#4@Stage_Of_Disease.#5@Trial_Design.#1@Trial_Design.#2@Trial_Design.#3@Trial_Design.#4@Trial_Design.#5@Assumption_value@Assumption_unit@ATC_Calculation_attempt@Average_Annual_Cost@Average_Cost_Per_Treatment_Cycle@Average_Duration_of_Use.Value@Average_Duration_of_Use.Unit@Average_Duration_of_Use.Comment@Average_Treatment_Cost.RawValue@Average_Treatment_Cost.Value@Cost_Per_Day@Number_of_Units@ONCO_Exchange_Rate@Factory_Price@Retail_Price@Wholesale_Price@PriceTimestamps.ManufacturerPriceDelta.TimeStamp@PriceTimestamps.ManufacturerPriceDelta.ValueChange@PriceTimestamps.ManufacturerPriceDelta.PercentageChange@PriceTimestamps.WholesalerPriceDelta.TimeStamp@PriceTimestamps.WholesalerPriceDelta.ValueChange@PriceTimestamps.WholesalerPriceDelta.PercentageChange@PriceTimestamps.RetailerPriceDelta.TimeStamp@PriceTimestamps.RetailerPriceDelta.ValueChange@PriceTimestamps.RetailerPriceDelta.PercentageChange@Price_Per_MG@Treatment_Phase_1.Cycle_Duration@Treatment_Phase_1.Cycle_Repetition@Treatment_Phase_1.Dosage_Unit@Treatment_Phase_1.Dosage_Value@Treatment_Phase_1.Treatment_Duration@Treatment_Phase_2.Cycle_Duration@Treatment_Phase_2.Cycle_Repetition@Treatment_Phase_2.Dosage_Unit@Treatment_Phase_2.Dosage_Value@Treatment_Phase_2.Treatment_Duration@Treatment_Phase_3.Cycle_Duration@Treatment_Phase_3.Cycle_Repetition@Treatment_Phase_3.Dosage_Unit@Treatment_Phase_3.Dosage_Value@Treatment_Phase_3.Treatment_Duration@Price_Date@ONCO_Price_per_Unit.RawValue@ONCO_Price_per_Unit.Value@Import_Id@Form@Currency@Active_Ingredients.Original.Active_Ingredient@Active_Ingredients.Original.Input_Language@Active_Ingredients.Original.Active_Ingredient_Translated@Active_Ingredients.Original.Volume@Active_Ingredients.Original.Volume_Unit@Active_Ingredients.Original.Dose@Active_Ingredients.Original.Dose_Unit@Active_Ingredients.Original.Strength@Active_Ingredients.Original.Strength_Unit@Active_Ingredients.Original.Strength_Comment@Active_Ingredients.Original.DDD@Active_Ingredients.Original.DDD_Unit@Active_Ingredients.Original.DDD_Comment@Active_Ingredients.Extracted.Active_Ingredient_Item.#1@Active_Ingredients.Extracted.Active_Ingredient_Item.#2@Active_Ingredients.Extracted.Active_Ingredient_Item.#3@Active_Ingredients.Extracted.Active_Ingredient_Item.#4@Active_Ingredients.Extracted.Active_Ingredient_Item.#5@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#1@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#2@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#3@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#4@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#5@Active_Ingredients.Extracted.Strength_Item.#1@Active_Ingredients.Extracted.Strength_Item.#2@Active_Ingredients.Extracted.Strength_Item.#3@Active_Ingredients.Extracted.Strength_Item.#4@Active_Ingredients.Extracted.Strength_Item.#5@Active_Ingredients.Extracted.Strength_CALC@Active_Ingredients.Extracted.Strength_unit@Active_Ingredients.Extracted.Strength_value@Active_Ingredients.Extracted.DDD@TimeStamp@geographic_location.#1.row_id@geographic_location.#1.name@geographic_location.#2.row_id@geographic_location.#2.name@geographic_location.#3.row_id@geographic_location.#3.name@geographic_location.#4.row_id@geographic_location.#4.name@geographic_location.#5.row_id@geographic_location.#5.name
14923503@Onco@@@@@@@@@@@The patients receive the IVIG calculated as 1g/kg/bodyweight per cycle (defined as every 21 days) until progression disease is noted. All patients are being followed for a period of 6 months after patient's withdrawal. SOURCE: clinical.trials.gov@@-@-@-@-@@@@@14923503@-@@-@-@@NO REVIEW@@@@-@-@-@NCT00294476@30@-@-@@@-@@7/1/2005@-@-@@-@-@@@II@II@@-@-@RESULTS PENDING@-@@@@MONO@-@@@@@-||||@GAMMACAN@@@@@GAMMACAN||||@Israel@@@@@Israel|||||||||@Melanoma / Skin Cancer@Prostate Cancer@Colorectal Cancer@@@Melanoma / Skin Cancer|Prostate Cancer|Colorectal Cancer|||||||@GCAN-01@@@@@GCAN-01||||@Immunotherapy@@@@@Immunotherapy||||@RECIST@@@@@@@@@@METASTATIC@@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14922947@Onco@@@@@300f1014ntsdm@@@@@@-@@-@-@-@MONTREAL, CANADA@@@@@14922947@-@@-@-@@NO REVIEW@@@@-@-@-@-@300@-@PHASE III DUE TO START IN 2Q08@@@-@@@-@-@@-@-@@@II@II@@-@-@RESULTS PENDING@-@@@@-@-@@@@@-||||@SUPRATEK PHARMA@@@@@SUPRATEK PHARMA||||@@@@@@|||||||||@Supportive Care@@@@@Supportive Care|||||||||@SP1049C@@@@@SP1049C||||@Cytotoxic Antibiotic@Anthracycline@@@@Cytotoxic Antibiotic|Anthracycline|||@OVERALL SURVIVAL@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@C$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@49@Canada@@@@@@@@
14919039@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@SAN DIEGO, CALIFORNIA@@@@@14919039@Reverse resistance to Temodar@@-@-@@NO REVIEW@@@@-@-@SECOND-LINE@-@N/A@-@-@@@-@@2/1/2008@-@N/A@@-@-@@@I@I@@-@-@First-patient-in. SOURCE: Tracon, 25 February 2008@-@@@@MONO@METHOXYAMINE@@@@@METHOXYAMINE||||@TRACON PHARMACEUTICALS@@@@@TRACON PHARMACEUTICALS||||@@@@@@|||||||||@Solid Tumours@@@@@Solid Tumours|||||||||@TRC-102@@@@@TRC-102||||@Other@@@@@Other||||@SAFETY@TOLERABILITY@@@@@@@@@-@@@@@N/A@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14924636@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@Combining PancAtak with standard of care chemoradiation and surgery@@-@-@-@BOSTON, MASSACHUSETTS@@@@@14924636@-@@-@-@@NO REVIEW@@@@-@-@-@-@-@-@-@@@-@@@-@-@@-@-@@@I/II@II@@-@-@RESULTS PENDING@-@@@@-@-@@@@@-||||@ADVANTAGENE@@@@@ADVANTAGENE||||@@@@@@|||||||||@Pancreatic Cancer@@@@@Pancreatic Cancer|||||||||@PANCATAK@@@@@PANCATAK||||@Immunotherapy@@@@@Immunotherapy||||@PROGRESSION-FREE SURVIVAL@@@@@@@@@@-@@@@@RANDOMISED@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14924642@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@LONDON, UNITED KINGDOM@@@@@14924642@-@@-@-@@NO REVIEW@@@@-@Acquired through takeover of KuDOS in January 2007@-@-@-@-@-@@@-@@@-@-@@-@-@@@II@DISCONTINUED@@-@-@Discontinued in October 2007@-@@@@-@LOMEGUATRIB@@@@@LOMEGUATRIB||||@ASTRAZENECA@@@@@ASTRAZENECA||||@@@@@@|||||||||@Solid Tumours@Melanoma / Skin Cancer@@@@Solid Tumours|Melanoma / Skin Cancer||||||||@PATRIN@AZD-5896@@@@PATRIN|AZD-5896|||@AGT Inhibitor@@@@@AGT Inhibitor||||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14919088@Onco@@@@@@@@@@@-@@-@-@-@-@@@-@@14919088@-@@-@-@@NO REVIEW@@@July 2008-July 2009@-@-@-@NCT00734305@40@-@-@@@-@@@-@MM-121-01-100@@-@Patients must have histologically or cytologically confirmed advanced solid tumors that have recurred or progressed following standard therapy, or that have not responded to standard therapy, or for which there is no standard therapy, or who are not candidates for standard therapy @@@I@I@@-@-@FPI started. SOURCE: Merrimack, 12 August 2008@-@@@@-@-@@@@@-||||@MERRIMACK PHARMACEUTICALS@@@@@MERRIMACK PHARMACEUTICALS||||@@@@@@|||||||||@Other@@@@@Other|||||||||@MM-121@@@@@MM-121||||@mAb@Human@@@@mAb|Human|||@MAXIMUM TOLERATED DOSE@@@@@@@@@@-@@@@@OPEN-LABEL@SINGLE-ARM@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14924023@Onco@@@@@300f1010ntsdm@@@@@@-@@-@-@-@-@@@@@14924023@-@@-@-@@NO REVIEW@@@@-@-@-@-@-@-@SPA agreement with FDA. SOURCE: Cougar, 1 April 2008@4/1/2008@@-@@@-@-@@-@-@@@I@I@@-@-@RESULTS PENDING@-@@@@-@-@@@@@-||||@LYTIX BIOPHARMA@@@@@LYTIX BIOPHARMA||||@@@@@@|||||||||@Solid Tumours@@@@@Solid Tumours|||||||||@LTX-400@@@@@LTX-400||||@Other@@@@@Other||||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@GB£@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@243@United Kingdom@@@@@@@@
14923717@Onco@@@@@300f1008ntsdm@@@@@@-@@-@-@-@JAPAN@@@-@@14923717@-@@-@-@@NO REVIEW@@@@-@-@-@-@-@-@-@@@-@@@-@-@@-@-@@@-@III@@-@@RESULTS PENDING@-@@@@-@-@@@@@-||||@ZERIA@@@@@ZERIA||||@@@@@@|||||||||@Cervical Cancer@@@@@Cervical Cancer|||||||||@Z-100@@@@@Z-100||||@Immunotherapy@@@@@Immunotherapy||||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@YEN@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@2017-09-15T09:28:17.5370353Z@121@Japan@@@@@@@@
14922977@Onco@@@@@@@@@@@Different intramuscular dosages of ozarelix@@-@-@-@QUEBEC, QUEBEC@@@@@14922977@Hormone-dependent prostate cancer@@-@-@@NO REVIEW@@@-@-@Ozarelix rights for all indications have been licensed by 'terna Zentaris  to Spectrum Pharmaceuticals for North America and India and oncology rights have been licensed to Nippon Kayaku for Japan. 'terna Zentaris has kept the rest of the world rights.@-@-@-@-@-@@@-@@@-@-@@-@-@@@-@II@@-@-@Achieved its primary end-point of defining a tolerable dosage regimen of ozarelix that would ensure continuous suppression of testosterone at castration level (0.5 ng/ml) for a three month test period. A secondary efficacy end-point of the study aimed at assessing tumour response as determined by a 50% or greater reduction of serum PSA levels, compared to baseline, was also achieved. @-@@@@MONO@OZARELIX@@@@@OZARELIX||||@AETERNA ZENTARIS@@@@@AETERNA ZENTARIS||||@@@@@@|||||||||@Prostate Cancer@@@@@Prostate Cancer|||||||||@-@@@@@-||||@LH-RH Analog@@@@@LH-RH Analog||||@MAXIMUM TOLERATED DOSE@PSA@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14920146@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@@@L01BC05@L01B@@@@@@@14920146@@@@@@NO REVIEW@@@@@@@@@@FDA, 25 July 2011@7/25/2011@@@@@@@No@NOVEMBER 2007 (PAEDIATRIC); JULY 2009 (OVERIAN CANCER); EXTENSIONS TO 2013@@@@@APPROVED@@@@RESULTS PENDING@@@@@@GEMCITABINE HYDROCHLORIDE@@@@@GEMCITABINE HYDROCHLORIDE||||@SUN PHARMACEUTICAL@@@@@SUN PHARMACEUTICAL||||@@@@@@|||||||||@NSCLC@Breast Cancer@Ovarian Cancer@@@NSCLC|Breast Cancer|Ovarian Cancer|||||||@GENERIC@@@@@GENERIC||||@Anti-metabolite@Pyrimidine Analogue@@@@Anti-metabolite|Pyrimidine Analogue|||@@@@@@@@@@@@@@@@@@@@@@@Invalid Factory Price@@@@@@@@@@1@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@US$@@@@@@@@200@MG@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14921910@Onco@@@@@@@@@@@BMS-663513 0.1MG/KG every 3 weeks or 1MG/KG every 3 weeks or 1MG/KG every 6 weeks or 5MG/KG every 3 weeks@@-@-@-@NEW YORK, NEW YORK@9/1/2010@@@@14921910@-@@-@-@@NO REVIEW@@@@-@Medarex receives part-royalties and milestones.@SECOND-LINE@NCT00612664@168@-@-@@@-@@3/1/2008@-@CA186-006@@-@-@@@II@II@@-@-@Endpoint over 6 weeks starting at week 12 after randomisation@-@@@@MONO@-@@@@@-||||@BMS@@@@@BMS||||@@@@@@|||||||||@Melanoma / Skin Cancer@@@@@Melanoma / Skin Cancer|||||||||@BMS-663513@@@@@BMS-663513||||@mAb@@@@@mAb||||@PROGRESSION-FREE SURVIVAL@@@@@@@@@@-@@@@@RANDOMISED@OPEN-LABEL@HISTORICAL CONTROL@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14918846@Onco@@@@@@@@@@@N/A@@-@-@-@-@@@@@14918846@Stage III and IV melanoma@@-@-@@NO REVIEW@@@@-@-@-@-@N/A@-@FDA orphan drug for Stage IIB-IV melanoma. SOURCE: GammaCan, 7 August 2008@8/7/2008@@FDA orphan drug for Stage IIB-IV melanoma. SOURCE: GammaCan, 7 August 2008@@@-@N/A@@-@-@@@I/II@II@@-@-@Trial to commence in 2008. SOURCE: GammaCan@-@@@@MONO@-@@@@@-||||@GAMMACAN@@@@@GAMMACAN||||@Israel@@@@@Israel|||||||||@Melanoma / Skin Cancer@@@@@Melanoma / Skin Cancer|||||||||@VITIGAM@@@@@VITIGAM||||@Immunotherapy@@@@@Immunotherapy||||@SAFETY@RESPONSE RATE@@@@@@@@@METASTATIC@@@@@N/A@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14924235@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@SEATTLE, WASHINGTON@@@@@14924235@-@@-@-@@NO REVIEW@@@@-@-@-@-@-@-@Filings expected in 2011. SOURCE: Antisoma, 13 April 2008@4/13/2008@@-@@@-@-@@-@-@@@II@II@@-@-@Trial to commence in 2008. SOURCE: CG, 7 April 2008@-@@@@-@-@@@@@-||||@CG THERAPEUTICS@@@@@CG THERAPEUTICS||||@@@@@@|||||||||@NSCLC@@@@@NSCLC|||||||||@CG-201@@@@@CG-201||||@Vaccine@@@@@Vaccine||||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14918840@Onco@@@@@300f1012ntsdm@@@@@@Sabarubicin with cisplatin@@-@-@-@FLORENCE, ITALY@@@@@14918840@Combo with cisplatin for extended disease@@-@-@@NO REVIEW@@@@-@Drug available for partnering.@-@-@N/A@-@-@@@-@@@-@N/A@@-@-@@@I/II@II@@-@-@RESULTS PENDING@-@@@@COMBO@SABARUBICIN@CISPLATIN@@@@SABARUBICIN|CISPLATIN|||@MENARINI@@@@@MENARINI||||@@@@@@|||||||||@NSCLC@@@@@NSCLC|||||||||@MEN-10755@@@@@MEN-10755||||@Cytotoxic Antibiotic@Anthracycline@@@@Cytotoxic Antibiotic|Anthracycline|||@MAXIMUM TOLERATED DOSE@RESPONSE RATE@@@@@@@@@-@@@@@OPEN-LABEL@NON-RANDOMISED@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@EURO@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@92@Germany@@@@@@@@
14924513@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@-@@@@@14924513@-@@-@-@@NO REVIEW@@@@-@-@-@-@-@-@-@@@-@@@-@-@@-@-@@@-@II@@-@-@RESULTS PENDING@-@@@@-@-@@@@@-||||@TRAGEN PHARMACEUTICALS@@@@@TRAGEN PHARMACEUTICALS||||@@@@@@|||||||||@Haematological Malignancy@@@@@Haematological Malignancy|||||||||@ISF-154@@@@@ISF-154||||@Gene Therapy@@@@@Gene Therapy||||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14921604@Onco@@@@@@@@@@@ZD4054  10mg oral tablet, once daily with pemetrexed 500mg2/m IV infusion versus Alimta alone@@-@-@-@LONDON, UNITED KINGDOM@8/1/2010@@@@14921604@-@@-@-@@NO REVIEW@@@@-@-@-@NCT00745875@64@-@-@@@-@@8/1/2008@-@D4320C00035@@-@>> Histologically or cytologically confirmed locally advanced or metastatic NSCLC on entry into study suitable for pemetrexed therapy     >> Patients that meet one of the following criteria: - progressed following one prior platinum-based chemotherapy regimen for locally advanced or metastatic disease; -progressed within 6 months of adjuvant platinum-based chemotherapy@@@II@II@@-@-@Trial registered. [AstraZeneca, 02.09.2008]@-@@@@COMBO@-@PEMETREXED@@@@-|PEMETREXED|||@ASTRAZENECA@@@@@ASTRAZENECA||||@@@@@@|||||||||@NSCLC@@@@@NSCLC|||||||||@ZD-4054@ALIMTA@@@@ZD-4054|ALIMTA|||@Endothelin A Receptor Antagonist@@@@@Endothelin A Receptor Antagonist||||@OVERALL SURVIVAL@@@@@PROGRESSION-FREE SURVIVAL@SAFETY@@@@RELAPSED@@@@@RANDOMISED@DOUBLE-BLIND@PARALLEL ASSIGNMENT@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14921492@Onco@@@@@@@@@@@Larotaxel every 3 weeks versus Xeloda tablets twice daily for 2 weeks in 3-week cycles@@-@-@-@PARIS, FRANCE@@@@@14921492@Male or female patients with advanced breast cancer progressed after taxanes and anthracycline@@-@-@@NO REVIEW@@@@-@-@THIRD-LINE@NCT00081796@800@-@-@@@-@@4/1/2004@-@EFC6089@@-@-@@@; Trial 305; @III@@-@-@RESULTS PENDING@-@@@@MONO@LAROTAXEL@@@@@LAROTAXEL||||@SANOFI-AVENTIS@@@@@SANOFI-AVENTIS||||@@@@@@|||||||||@Breast Cancer@@@@@Breast Cancer|||||||||@XRP-9881@@@@@XRP-9881||||@Taxane@@@@@Taxane||||@RESPONSE RATE@@@@@@@@@@ADVANCED@@@@@RANDOMISED@OPEN-LABEL@ACTIVE CONTROL@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14918959@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@AUSTIN, TEXAS@@@@@14918959@Combined with radiation therapy@@-@-@@NO REVIEW@@@@-@-@-@-@-@-@-@@@-@@@-@N/A@@-@-@@@-@III@@-@-@RESULTS PENDING@-@@@@-@-@@@@@-||||@INTROGEN THERAPEUTICS@@@@@INTROGEN THERAPEUTICS||||@@@@@@|||||||||@Head & Neck Cancer@@@@@Head & Neck Cancer|||||||||@INGN-241@@@@@INGN-241||||@Gene Therapy@@@@@Gene Therapy||||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14924488@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@FREDERICK, MARYLAND@@@@@14924488@-@@-@-@@NO REVIEW@@@@-@Xenova terminated its licensing agreement with Intracel in October 2004.@-@-@-@-@-@@@-@@@-@-@@-@-@@@-@FILED@@-@-@RESULTS PENDING@-@@@@-@VOTUMUMAB@@@@@VOTUMUMAB||||@INTRACEL@XENOVA@@@@INTRACEL|XENOVA|||@@@@@@|||||||||@Colorectal Cancer@@@@@Colorectal Cancer|||||||||@HUMASPECT@@@@@HUMASPECT||||@mAb@Human@Radiolabeled@@@mAb|Human|Radiolabeled||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14923011@Onco@@@@@@@@@@@Patients will receive weekly intravenous infusions of Symadex for 3 weeks, followed by 1 week of rest for a total of 4 weeks. Responding patients will be subjected to additional cycles with regular tumor assessments until progressive disease or death. @@-@-@-@CAMBRIDGE, MASSACHUSSETTS@@@@@14923011@Second-line therapy @@-@-@@NO REVIEW@@@STARTED IN JANUARY 2006@-@Antisoma acquired Xanthus in an all-share deal of GB£26.8 mil. SOURCE: Antisoma, 16 May 2008@SECOND-LINE@-@49@-@-@@@-@@@-@-@@-@49 PATIENTS AFTER FAILURE OF TREATMENT WITH OXALIPLATIN AND/OR IRINOTECAN @@@II@II@@-@-@RESULTS PENDING@-@@@@MONO@-@@@@@-||||@XANTHUS PHARMACEUTICALS@ANTISOMA@@@@XANTHUS PHARMACEUTICALS|ANTISOMA|||@@@@@@|||||||||@Colorectal Cancer@@@@@Colorectal Cancer|||||||||@SYMADEX@C-1311@@@@SYMADEX|C-1311|||@TK Inhibitor@@@@@TK Inhibitor||||@RESPONSE RATE@@@@@@@@@@METASTATIC@@@@@OPEN-LABEL@MULTI-CENTRE@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14918897@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@PHILIPSBURG, NEW JERSEY@@@@@14918897@-@@-@-@@NO REVIEW@@@@-@Alteris acquired by Celldex in October 2005@-@-@-@-@-@@@-@@@-@N/A@@-@-@@@-@II@@-@-@RESULTS PENDING@-@@@@-@-@@@@@-||||@CELLDEX THERAPEUTICS@ALTERIS THERAPEUTICS@@@@CELLDEX THERAPEUTICS|ALTERIS THERAPEUTICS|||@@@@@@|||||||||@Brain Cancer@@@@@Brain Cancer|||||||||@ALT-110@@@@@ALT-110||||@Vaccine@TK Inhibitor@EGFR@@@Vaccine|TK Inhibitor|EGFR||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
