14924826@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@-@@@@@14924826@Stage III/IV metastatic melanoma; Phase I/II trial to commence early 2008.@@-@-@@NO REVIEW@@@@-@Co-development deal signed with Life Therapeutics in August 2006; amended October 2007 to make the latter company a non-exclusive rather than exclusive supplier. GammaCan has signed a second plasma supply agreement with DCI Biologicals. The financial term@-@-@-@-@ORPHAN DRUG DESIGNATION GRANTED IN AUGUST 2007@@@ORPHAN DRUG DESIGNATION GRANTED IN AUGUST 2007@@@-@-@@-@-@@@I/II@II@@-@-@-@-@@@@-@-@@@@@-||||@GAMMACAN@@@@@GAMMACAN||||@@@@@@|||||||||@Melanoma / Skin Cancer@@@@@Melanoma / Skin Cancer|||||||||@VITIGAM@@@@@VITIGAM||||@Immunotherapy@@@@@Immunotherapy||||@-@@@@@@@@@@METASTATIC@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14916740@Onco@@@@@300f1015ntsdm@@@@@@Four IMP321 dose levels, 50 µg, 250 µg, 1,250 µg and 6,250 µg will be evaluated in successive cohorts of patients. At any given dose level 3 patients will be administered one subcutaneous dose every 2 weeks for a total of 12 weeks (6 injections in total), separated by 13-day administration-free intervals. SOURCE: clinical.trials.gov@@-@-@-@-@4/1/2008@@@@14916740@-@@YES@-@@NO REVIEW@@@@-@-@-@NCT00351949@18@-@-@@@-@@9/1/2005@-@P003@@-@-@@@I@I@@-@-@RESULTS PENDING@-@@@@COMBO@-@@@@@-||||@IMMUTEP@@@@@IMMUTEP||||@@@@@@|||||||||@Kidney Cancer@Renal Cell Carcinoma@@@@Kidney Cancer|Renal Cell Carcinoma||||||||@IMP-321@@@@@IMP-321||||@Immunotherapy@@@@@Immunotherapy||||@SAFETY@PHARMACODYNAMICS@@@@@@@@@METASTATIC@@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@EURO@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@85@France
14919281@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@Dose escalation of ABT-888 and Temodal@@-@-@-@UNITED STATES@2/1/2009@@ABT-888 is a potent inhibitor of both PARP-1 and PARP-2 with Kis of 5.2 and 2.9 nmol/L, respectively. The compound has good oral bioavailability and crosses the blood-brain barrier. ABT-888 strongly potentiated temozolomide in the B16F10 s.c. murine melanoma model. PARP inhibition dramatically increased the efficacy of temozolomide at ABT-888 doses as low as 3.1 mg/kg/d and a maximal efficacy achieved at 25 mg/kg/d. @@14919281@Combo with Temodal@@YES@-@@NO REVIEW@@@@-@-@-@NCT00526617@36@-@-@@@-@@8/1/2007@-@M06-862@@-@-@@@I@I@@-@-@RESULTS PENDING@-@@@@COMBO@-@TEMOZOLOMIDE@@@@-|TEMOZOLOMIDE|||@ABBOTT@@@@@ABBOTT||||@@@@@@|||||||||@Melanoma / Skin Cancer@Solid Tumours@@@@Melanoma / Skin Cancer|Solid Tumours||||||||@ABT-888@TEMODAL@@@@ABT-888|TEMODAL|||@Other@@@@@Other||||@MAXIMUM TOLERATED DOSE@@@@@@@@@@-@@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14921703@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@Weekly infusion for 3 week-cycles until disease progression or unacceptable toxicity: 3.2, 4.8, 7.2, 10.8 or 15MG/KG@@-@-@-@MENLO PARK, CALIFORNIA@12/1/2008@@@@14921703@-@@-@-@@NO REVIEW@@@@-@-@-@NCT00594126@36@-@-@@@-@@11/1/2007@-@CP14A004@@-@-@@@I@I@@-@-@RESULTS PENDING@-@@@@MONO@-@@@@@-||||@GERON@@@@@GERON||||@@@@@@|||||||||@Haematological Malignancy@Myeloma@@@@Haematological Malignancy|Myeloma||||||||@GRN-163L@@@@@GRN-163L||||@Telomerase Inhibitor@@@@@Telomerase Inhibitor||||@MAXIMUM TOLERATED DOSE@@@@@@@@@@RELAPSED@REFRACTORY@@@@NON-RANDOMISED@OPEN-LABEL@PARALLEL ASSIGNMENT@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14922481@Onco@@@@@300f1010ntsdm@@@@@@500mg Faslodex plus Arimidex versus 500mg Faslodex alone and Arimidex alone@@L02BA03@L02B@-@LONDON, UNITED KINGDOM@@@Fulvestrant is an oestrogen receptor antagonist and binds to oestrogen receptors in a competitive manner with an affinity comparable with that of oestradiol. Fulvestrant blocks the trophic actions of oestrogens without itself having any partial agonist (oestrogen-like) activity. The mode of action is associated with down-regulation of oestrogen receptor (ER) protein. Clinical trials in postmenopausal women with primary breast cancer have shown that fulvestrant significantly down-regulates ER protein in ER positive tumours compared with placebo. There was also a significant decrease in progesterone receptor expression consistent with a lack of intrinsic oestrogen agonist effects.@@14922481@Primary breast cancer@@-@-@@NO REVIEW@@@@-@-@-@NCT00259090@120@-@-@@@-@@4/1/2004@-@9238IL0057D6997C00057  @@-@-@@@II@II@@-@-@RESULTS PENDING (recruiting)@-@@@@BOTH@FULVESTRANT@@@@@FULVESTRANT||||@ASTRAZENECA@@@@@ASTRAZENECA||||@@@@@@|||||||||@Breast Cancer@@@@@Breast Cancer|||||||||@FASLODEX@@@@@FASLODEX||||@Hormone Antagonist@@@@@Hormone Antagonist||||@RESPONSE RATE@@@@@@@@@@EARLY@@@@@RANDOMISED@DOUBLE-BLIND@ACTIVE CONTROL@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@GB£@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@243@United Kingdom
16062569@Onco@@@@@@@@@@@Icotinib 375mg Tid, Experimental, The human subject gets icotinib 375mg, Tid until intracranial PD or intolerable toxicity reaction.@@@@@@3/1/2018@@@@16062569@A Phase II Study to Determine the Efficacy and Safety of Icotinib For NSCLC Patients Harboring EGFR Mutation With Brain Metastases@Both@@@@@375 mg Tid (1125 mg per day)@@@@@@NCT02726568@30@@@@@@@3/1/2016@@BD-IC-IV-65@@@Histological or cytological confirmation of non-small cell lung cancer (NSCLC);  -  Diagnosis of brain metastases on a Gadolinium-enhanced MRI.  -  More than 3 sites of intracranial metastases, or the longest diameter of the intracranial lesion is more than 3cm.  -  Positive EGFR mutation.  -  Life expectancy ≥3months.  -  Have one or more measurable encephalic lesions according to RECIST.  -  Adequate hematological function: Absolute neutrophil count (ANC) ≥1.5 x 109/L, and Platelet count ≥100 x 109/L.  -  Adequate renal function: Serum creatinine ≤1.5 x ULN, or ≥ 50 ml/min.  -  Adequate liver function: Total bilirubin ≤ 1.5 x upper limit of normal (ULN) and Alanine Aminotransferase (ALT) and Aspartate Aminotransferase (AST) < 2.5 x ULN in the absence of liver metastases, or < 5 x ULN in case of liver metastases.  -  Female subjects should not be pregnant.  -  All human subjects should able to comply with the required protocol and follow-up procedures, and able to receive oral medications.  -  Written informed consent provided.@EGFR MUTATION@ADULTS@Phase 2@II@@@@@@@@@MONO@ICOTINIB@@@@@ICOTINIB||||@BETTA PHARMACEUTICALS@@@@@BETTA PHARMACEUTICALS||||@China@@@@@China|||||||||@NSCLC@@@@@NSCLC|||||||||@-@@@@@-||||@Other@@@@@Other||||@iPFS@@@@@Progress-free survival (PFS)@Quality of life measured by FACT-L/LCS 4.0 and FACT-Br@@@@@@@@@Efficacy Study@SINGLE GROUP ASSIGNMENT@OPEN LABEL@@@@@Invalid Factory Price@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14957525@Onco@@@@@@@@@@@E-7389 given as an IV bolus infusion Day and Day 8 every 3 weeks@@L01XX41@L01X@-@TOKYO, JAPAN@@@The mesylate salt of a synthetic analogue of halichondrin B, a substance derived from a marine sponge (Lissodendoryx sp.) with antineoplastic activity. Eribulin binds to the vinca domain of tubulin and inhibits the polymerization of tubulin and the assembly of microtubules, resulting in inhibition of mitotic spindle assembly, induction of cell cycle arrest at G2/M phase, and, potentially, tumor regression@@14957525@Advanced and/or metastatic soft tissue sarcoma@@-@-@@NO REVIEW@@@Started in January 2007@-@Acquired through takeover of Morphotek in April 2007; Ludwig Institute@-@NCT00413192@150@-@-@@@-@@@-@E044-207@@-@-@@@II@II@@-@-@Trial registered [Eisai, 15 December 2006]@-@@@@MONO@ERIBULIN MESYLATE@@@@@ERIBULIN MESYLATE||||@EISAI@@@@@EISAI||||@@@@@@|||||||||@Sarcoma@@@@@Sarcoma|||||||||@HALAVEN@@@@@HALAVEN||||@Plant Alkaloid@Vinca Alkaloids@@@@Plant Alkaloid|Vinca Alkaloids|||@PROGRESSION-FREE SURVIVAL@RECIST@@@@@@@@@METASTATIC@ADVANCED@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@INJECTION@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
16387714@Onco@@@@@@@@@@@Nivolumab for population A, Experimental, Specified dose on specified days for population with PCNSL.Nivolumab for population B, Experimental, Specified dose on specified days for population with PTL.@@L01XC17@L01X@@NEW YORK, NEW YORK@7/1/2018@@Nivolumab is an investigational, fully-human IgG4 anti-PD-1 receptor blocking monoclonal antibody that binds to the checkpoint receptor PD-1 (programmed death-1) expressed on activated T cells. Nivolumab inhibits the binding of PD-1 with its tumor-express@@16387714@A Phase 2, Open-label, Single-arm, Two-cohort Study of Nivolumab in Relapsed/Refractory Primary Central Nervous System Lymphoma (PCNSL) or Relapsed/Refractory Primary Testicular Lymphoma (PTL)@Both@@@@@@@@@@FIRST-LINE@NCT02857426@65@@@@@@@9/1/2016@@CA209-647@@@For more information regarding Bristol-Myers Squibb Clinical Trial participation, please visit www.BMSStudyConnect.com   -  Pathologically confirmed PCNSL or PTL who failed or did not respond to at least 1 line of systemic therapy  -  Measurable disease requirements on scans:  PCNSL subjects should have at least one measurable extranodal brain lesion; PTL subjects should have at least 1 measurable extranodal lesion.  -  Have tumor tissue for PD-L1 expression testing  -  Must have a Karnofsky performance status of 70-100@PD-L1@ADULTS@Phase 2@II@@@@@@@@@MONO@NIVOLUMAB@@@@@NIVOLUMAB||||@BRISTOL-MYERS SQUIBB@@@@@BRISTOL-MYERS SQUIBB||||@@@@@@|||||||||@Other@@@@@Other|||||||||@OPDIVO@@@@@OPDIVO||||@PD-1 Inhibitor@@@@@PD-1 Inhibitor||||@Objective Response Rate (ORR)@@@@@Progression-Free Survival (PFS)@Objective Response Rate (ORR)@@@@RELAPSED@REFRACTORY@@@@NON-RANDOMIZED@Efficacy Study@SINGLE GROUP ASSIGNMENT@OPEN LABEL@@@@Invalid Factory Price@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14924677@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@LONDON, UNITED KINGDOM@@@Cediranib (Recentin AZD2171) is a highly potent inhibitor of the tyrosine kinase activity associated with all three vascular endothelial growth factor (VEGF) receptors and is currently in Phase II/III clinical trials. Preclinically, cediranib inhibits VEGF signaling and angiogenesis in vivo and impedes solid tumor growth significantly. @@14924677@Recurrent GBM@@-@-@@NO REVIEW@@@@-@-@-@-@31@-@-@@@-@@@-@-@@-@31 PATIENTS@@@II@II@@-@-@ASCO 2007; PFS noted in 8 patients (26%).@-@@@@MONO@CEDIRANIB@@@@@CEDIRANIB||||@ASTRAZENECA@@@@@ASTRAZENECA||||@@@@@@|||||||||@Brain Cancer@Glioblastoma Multiforme@@@@Brain Cancer|Glioblastoma Multiforme||||||||@RECENTIN@AZD-2171@@@@RECENTIN|AZD-2171|||@TK Inhibitor@VEGF@@@@TK Inhibitor|VEGF|||@PROGRESSION-FREE SURVIVAL@@@@@@@@@@RELAPSED@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
16160501@Onco@@@@@@@@@@@Pancreatic cancer, Experimental, Triple Negative Breast cancer, Experimental, Endometrial Carcinoma, Experimental, Melanoma, Experimental,@@@@@BASEL, SWITZERLAND@3/1/2019@@@@16160501@A Phase Ib/II, Open Label, Multicenter Study of MCS110 in Combination With PDR001 in Patients With Advanced Malignancies@Both@@@@@@@@@@SECOND-LINE@NCT02807844@95@@@@@@@5/1/2016@@CMCS110Z2102@@@#NAME?@@ADULTS@Phase 1/Phase 2@I/II@@@@@@@@@COMBO@-@-@@@@-|-|||@NOVARTIS@@@@@NOVARTIS||||@@@@@@|||||||||@Breast Cancer@Endometrial Cancer@Melanoma / Skin Cancer@Pancreatic Cancer@@Breast Cancer|Endometrial Cancer|Melanoma / Skin Cancer|Pancreatic Cancer||||||@MCS110@PDR001@@@@MCS110|PDR001|||@Other@@@@@Other||||@(phase 1) Number of patients with adverse events, as a measure of safety@(phase 2) : Overall Response rate (ORR)@@@@Phase 1: Overall Response Rate (ORR)@Phase 1: progression free survival (PFS)@@@@ADVANCED@@@@@NON-RANDOMIZED@SAFETY/EFFICACY STUDY@PARALLEL ASSIGNMENT@OPEN LABEL@@@@Invalid Factory Price@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14920912@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@Karenitecin versus topotecan administered for 5 consecutive days every 3 weeks@@-@-@-@SAN ANTONIO, TEXAS@@@@@14920912@Advanced epithelial ovarian cancer@@-@-@@NO REVIEW@@@@-@-@SECOND-LINE@NCT00477282@500@-@SPA agreed with FDA@@@-@@8/1/2007@-@KTN32313R@@-@-@@@III@III@@-@-@First-patient in February 2008. SOURCE: Bionumerik, 7 February 2008@-@@@@MONO@KARENITECIN@@@@@KARENITECIN||||@BIONUMERIK@@@@@BIONUMERIK||||@@@@@@|||||||||@Ovarian Cancer@@@@@Ovarian Cancer|||||||||@BNP-1350@@@@@BNP-1350||||@Camptothecin@Topoisomerase I Inhibitor@@@@Camptothecin|Topoisomerase I Inhibitor|||@PROGRESSION-FREE SURVIVAL@@@@@@@@@@ADVANCED@@@@@RANDOMISED@OPEN-LABEL@ACTIVE CONTROL@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14924194@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@WOBURN, MASSACHUSSETTS@@@ARQ 501 is an intravenously administered drug that has completed Phase 2 clinical trials consisting of monotherapy trials in leiomyosarcoma and head and neck cancer, and a combination therapy trial in pancreatic cancer with gemcitabine. Further development of compounds working via the same mechanism as ARQ 501, activation of the E2F biological pathway, is currently under consideration. @@14924194@Monotheray; leiyomyosarcoma@@-@-@@NO REVIEW@@@@-@Further development of the compound is subject to a decision by Roche regarding its option to license rights to the E2F-1 programme.@-@-@-@-@-@@@-@@@-@-@@-@-@@@-@II@@-@-@RESULTS PENDING@-@@@@-@-@@@@@-||||@ARQULE@@@@@ARQULE||||@@@@@@|||||||||@Sarcoma@@@@@Sarcoma|||||||||@ARQ-501@R-1668@@@@ARQ-501|R-1668|||@E2F1 Pathway Activator@@@@@E2F1 Pathway Activator||||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@INTRAVENOUS@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14924785@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@AMSTERDAM, NETHERLANDS@@@@@14924785@Eliminating cancer cells from autologous transplants@@-@-@@NO REVIEW@@@@-@-@-@-@-@-@FDA orphan drug designation for immune reconstitution and prevention of GvHD following allogenic bone marrow transplantation. SOURCE: Kiadis, 7 November 2007@11/7/2007@@>> EMEA orphan drug. [Kiadis, 19.09.2008]>> FDA orphan drug designation for immune reconstitution and prevention of GvHD following allogenic bone marrow transplantation. [Kiadis, 7 November 2007]@@@-@-@@-@-@@@-@II@@-@-@"Initial results are ""promising"", with no acute GVHD observed in the patients treated and early immune reconstitution. Full results to be presented at EBMT. SOURCE: Kiadis, 25 March 2008"@-@@@@-@ATIR@@@@@ATIR||||@KIADIS PHARMA@@@@@KIADIS PHARMA||||@@@@@@|||||||||@Other@@@@@Other|||||||||@THERALUX@ATIR@@@@THERALUX|ATIR|||@Other@@@@@Other||||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14922278@Onco@@@@@@@@@@@APO866 is administered by intravenous infusion continuously for 96 hours that is repeated every 4 weeks. Patients will receive 3 cycles of treatment and the primary efficacy endpoint will be assessed at Week 16. Patients will be follow-up for 12 months.@@-@-@-@COPENHAGEN, DENMARK@@@@@14922278@Advanced cutaneous melanoma@@-@-@@NO REVIEW@@@AUGUST 2006-SEPTEMBER 2008@-@Topotarget completes takeover of Apoxis. SOURCE: Apoxis, 27 June 2007@-@NCT00432107@43@-@EMEA issued positive opinion on Orphan Drug designation for alvocidib@@@EMEA issued positive opinion on Orphan Drug designation for alvocidib@@@-@AP3003@@-@-@@@II@II@@-@-@RESULTS PENDING@-@@@@MONO@-@@@@@-||||@TOPOTARGET@APOXIS SA@@@@TOPOTARGET|APOXIS SA|||@@@@@@|||||||||@Melanoma / Skin Cancer@@@@@Melanoma / Skin Cancer|||||||||@APO-866@@@@@APO-866||||@TK Inhibitor@@@@@TK Inhibitor||||@RECIST@@@@@@@@@@ADVANCED@@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14924114@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@120mg oral atriprimod given once daily for 14 days.@@-@-@-@NEW YORK, NEW YORK@@@@@14924114@Advanced carcinoid cancer@@-@-@@NO REVIEW@@@@-@Genzyme and Callisto amended their licensing agreement for the drug in January 2008; all milestone payments owed to Genzyme were exchanged for an upfront payment; Genzyme is eligibly for a reduced royalty rate of single digits. Callisto originally license@-@-@40@120mg of oral atiprimod@-@@@-@@@-@-@@-@-@@@II@II@@-@-@Enrollment completed@-@@@@MONO@ATIPRIMOD@@@@@ATIPRIMOD||||@CALLISTO@@@@@CALLISTO||||@@@@@@|||||||||@Carcinoid / Neuroendocrine Tumour@@@@@Carcinoid / Neuroendocrine Tumour|||||||||@-@@@@@-||||@TK Inhibitor@VEGF@@@@TK Inhibitor|VEGF|||@RESPONSE RATE@TIME TO PROGRESSION@SAFETY@@@SAFETY@@@@@ADVANCED@@@@@OPEN-LABEL@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@120@MG@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14921667@Onco@@@@@300f1012ntsdm@@@@@@N/A@@-@-@-@BASEL, SWITZERLAND@@@The active substance in Afinitor, everolimus, is an anticancer medicine, which acts by blocking a protein called ‘mammalian target of rapamycin' (mTOR). In the body, everolimus attaches to a protein that is found inside cells to make a ‘complex'. This complex then blocks mTOR. Since mTOR is involved in the control of cell division and the growth of blood vessels, Afinitor prevents the division of cancer cells and reduces their blood supply. This slows down the growth and spread of kidney cancer.@@14921667@Resistant to imatinib@@-@-@@NO REVIEW@@@@-@-@SECOND-LINE@NCT00510354@53@-@-@@@EMEA issued positive opinion to grant Orphan Drug status for everolimus to treat neuroendocrine gastroenteropancreatic tumours@@10/1/2006@-@CRAD001C2454@@-@-@@@II/III@III@@-@-@RESULTS PENDING@-@@@@COMBO@EVEROLIMUS@IMATINIB@@@@EVEROLIMUS|IMATINIB|||@NOVARTIS@@@@@NOVARTIS||||@@@@@@|||||||||@Sarcoma@GIST@@@@Sarcoma|GIST||||||||@AFINITOR@RAD-001@GLEEVEC@GLIVEC@@AFINITOR|RAD-001|GLEEVEC|GLIVEC|@Immunotherapy@Immunosuppressive@mTOR Inhibitor@@@Immunotherapy|Immunosuppressive|mTOR Inhibitor||@PROGRESSION-FREE SURVIVAL@@@@@@@@@@RELAPSED@REFRACTORY@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@EURO@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@92@Germany
14924876@Onco@@@@@@@@@@@All patients will receive Avastin (10mg/kg IV every 2 weeks, or 15 mg/kg IV every 3 weeks) plus taxane-based chemotherapy@@L01XC07@L01X@-@BASEL, SWITZERLAND@@@Avastin (Bevacizumab) is a recombinant humanized monoclonalIgG1 antibody that binds to and inhibits the biologic activity of human vascular endothelial growth factor (VEGF) in in vitro and in vivo assay systems. Bevacizumab contains human framework regions and the complementarity-determining regions of a murine antibody that binds to VEGF (1). Bevacizumab is produced in a Chinese Hamster Ovary mammalian cell expression system in a nutrient medium containing the antibiotic gentamicin and has a molecular weight of approximately 149 kilodaltons. Bevacizumab binds VEGF and prevents the interaction of VEGF to its receptors (Flt-1 and KDR) on the surface of endothelial cells. The interaction of VEGF with its receptors leads to endothelial cell proliferation and new blood vessel formation in in vitro models ofangiogenesis. Administration of Bevacizumab to xenotransplant models of colon cancer in nude (athymic) mice caused reduction of microvascular growth and inhibition of metastatic disease progression.@@14924876@Avastin plus a taxane, with or without additional chemotherapy, as first-line treatment in patients with locally recurrent or metastatic breast cancer@@-@-@@NO REVIEW@@@@-@-@FIRST-LINE@NCT00448591@>500@-@-@@@-@@9/1/2006@-@-@@NOT YET AVAILABLE; POTENTIALLY 2018.@-@@@III@III@@-@-@RESULTS PENDING@-@@@@-@BEVACIZUMAB@@@@@BEVACIZUMAB||||@ROCHE@@@@@ROCHE||||@@@@@@|||||||||@Breast Cancer@@@@@Breast Cancer|||||||||@AVASTIN@@@@@AVASTIN||||@mAb@Humanised@TK Inhibitor@VEGF@@mAb|Humanised|TK Inhibitor|VEGF|@-@@@@@@@@@@METASTATIC@@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@1@@@@@@@@@@@@@7.26@@@@@@@@@@@@@@@@@725.53@725.53@@INJECTION@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14922241@Onco@@@@@@@@@@@Telcyta plus PLD versus PLD alone@@L01AA@L01A@-@-@@@@@14922241@Phase III resumed after clinical hold from failures of ASSIST 1 and 2 in June 2007.@@-@-@@NO REVIEW@@@@-@-@SECOND-LINE@NCT00350948@-@-@PARTIAL HOLD ON TELCYTA ARMS IMPOSED IN JUNE 2007; ASSIST-3 AND ASSIST-5 PATIENTS WILL CONTINUE TO RECEIVE TREATMENT.@@@-@@5/1/2006@-@ASSIST-5, @@-@PATIENTS (244) ALREADY ENROLLED ALLOWED TO CONTINUE AFTER PARTIAL HOLD. @@@III, SUSPENDED@CLINICAL HOLD@@-@-@RESULTS PENDING@-@@@@COMBO@CANFOSFAMIDE@@@@@CANFOSFAMIDE||||@TELIK@@@@@TELIK||||@@@@@@|||||||||@Ovarian Cancer@@@@@Ovarian Cancer|||||||||@TELCYTA@PLD@@@@TELCYTA|PLD|||@Alkylating Agent@Nitrogen Mustard Analogue@@@@Alkylating Agent|Nitrogen Mustard Analogue|||@-@@@@@@@@@@REFRACTORY@REFRACTORY@@@@RANDOMISED@OPEN-LABEL@ACTIVE CONTROL@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14924464@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@-@@@@@14924464@Treatment of chemotherapy-induced anemia@@-@-@@NO REVIEW@@@@-@Neose is selling substantially all of its assets to BioGeneriX and Novo Nordisk. [Neose, 18.09.2008]@-@-@45@-@-@@@-@@@-@-@@-@-@@@II@II@@-@-@Results pending; Phase II data delayed until Q1 2008@-@@@@-@-@@@@@-||||@BIOGENERIX@NEOSE TECHNOLOGIES@@@@BIOGENERIX|NEOSE TECHNOLOGIES|||@@@@@@|||||||||@Supportive Care@CINV@@@@Supportive Care|CINV||||||||@GLYCO-PEG-EPO@NE-180@@@@GLYCO-PEG-EPO|NE-180|||@EPO@@@@@EPO||||@-@@@@@@@@@@-@@@@@OPEN-LABEL@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14924225@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@PASADENA, CALIFORNIA@@@CALAA-02 is a HIF-2 targeting RNA molecule.@@14924225@-@@YES@-@@NO REVIEW@@@@-@Arrowhead merged its two subsidiaries Calando and Insert Therapeutics in February 2008; now known as Calando Pharmaceuticals.@-@-@-@-@-@@@-@@@-@-@@-@-@@@I@I@@-@-@Target selected. [Calando, 22.09.2008]@-@@@@MONO@-@@@@@-||||@CALANDO PHARMACEUTICALS@INSERT THERAPEUTICS@@@@CALANDO PHARMACEUTICALS|INSERT THERAPEUTICS|||@@@@@@|||||||||@Solid Tumours@@@@@Solid Tumours|||||||||@CALAA-02@@@@@CALAA-02||||@RNA@HIF-targeting@@@@RNA|HIF-targeting|||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
